url,price,title
https://www.olx.com.pk/item/dell-lattitude-3340-display-piece-IDWeQB9.html,"Rs 28,500",Dell Lattitude 3340 Display Piece
https://www.olx.com.pk/item/hp-i5-laptop-like-new-IDWdm0f.html,"Rs 25,000",HP i5 Laptop like new
https://www.olx.com.pk/item/cisco-wrt610n-wifi-router-IDWeQBA.html,"Rs 6,000",Cisco wrt610N WiFi router
https://www.olx.com.pk/item/cisco-wifi-router-wrt54-g2-IDWeQCP.html,"Rs 2,500",Cisco WiFi router wrt54-G2
https://www.olx.com.pk/item/dell-e6400-4gb-160gb-camera-ideal-vision-IDU1teN.html,"Rs 9,000","Dell E6400 4GB, 160GB, Camera (( iDeal visiOn ))"
https://www.olx.com.pk/item/hp-dm4-i5-rose-gold-colour-IDW845e.html,"Rs 24,000",HP dm4 i5 Rose Gold Colour
https://www.olx.com.pk/item/hp-i5-rose-gold-colour-IDW84g7.html,"Rs 25,000",HP i5 Rose Gold Colour
https://www.olx.com.pk/item/mega-raid-sas-8308-elp-8-port-sata-sas-raid-controller-l3-01091-12b-IDWavkb.html,"Rs 5,000",Mega RAID SAS 8308 ELP 8-Port SATA / SAS RAID Controller L3-01091-12B
https://www.olx.com.pk/item/nvidia-gtx-960-oem-hp-2gb-128bit-ddr5-dx12-IDW1Nbo.html,"Rs 16,500",Nvidia GTX 960 (OEM HP) 2GB 128Bit DDR5 DX12
https://www.olx.com.pk/item/sapphire-radeon-r9-270x-4gb-256bit-dual-x-oc-edition-IDUZbai.html,"Rs 17,000",Sapphire Radeon R9 270X 4GB 256Bit Dual-X OC Edition
https://www.olx.com.pk/item/qlogic-sanblade-qle2462-dual-port-pcie-to-4gbps-fibre-channel-adapter-IDUUi5q.html,"Rs 1,000",QLogic SANblade QLE2462 Dual-Port PCIe-to-4Gbps Fibre Channel Adapter
https://www.olx.com.pk/item/seagate-146gb-15k-3-5-IDTiB5p.html,"Rs 1,100","Seagate 146GB 15K 3.5"""
https://www.olx.com.pk/item/sun-300-1897-power-supply-x4240-x4250-x4270-x4275-x4440-x4450-1050w-IDW0pii.html,"Rs 2,800",Sun 300-1897 Power Supply X4240 X4250 X4270 X4275 X4440 X4450 /1050W
https://www.olx.com.pk/item/hg-mxpd-033sn-f-155m-1310nm-10km-transceiver-module-IDW9PRp.html,"Rs 2,500",HG MXPD-033SN-F 155M 1310NM 10KM Transceiver Module
https://www.olx.com.pk/item/sun-375-3536-storagetek-internal-3gb-s-pci-e-8-port-sas-raid-controlle-IDW0p12.html,"Rs 3,000",Sun 375-3536 StorageTek Internal 3GB/s PCI-e 8-port SAS RAID Controlle
https://www.olx.com.pk/item/usb-flash-card-8gb-IDWeaHi.html,Rs 780,Usb Flash Card 8GB
https://www.olx.com.pk/item/asus-rog-strix-rx-460-4gb-128bit-brandnew-IDWatId.html,"Rs 18,000",ASUS ROG STRIX RX-460 4GB 128Bit BrandNew
https://www.olx.com.pk/item/fax-machines-by-samsung-brother-IDWesJk.html,"Rs 18,000",Fax Machines by Samsung & Brother
https://www.olx.com.pk/item/tenda-a-wifi-device-IDWeaik.html,"Rs 1,800",Tenda A wifi device
https://www.olx.com.pk/item/professional-and-affordable-web-design-to-bring-you-more-business-IDWeaea.html,"Rs 8,000",Professional and Affordable Web Design to bring you more business
https://www.olx.com.pk/item/dell-core-i5-e6410-in-sctrechless-condition-IDWeaOK.html,"Rs 13,500",Dell Core i5 E6410 In Sctrechless Condition
https://www.olx.com.pk/item/asus-strix-tactic-pro-mechanical-gaming-keyboard-with-cherry-mx-black-IDWeaGa.html,"Rs 9,900",Asus STRIX TACTIC PRO Mechanical Gaming Keyboard with Cherry MX Black
https://www.olx.com.pk/item/qr-code-and-id-card-2d-barcode-reader-IDWeaEA.html,"Rs 29,000",QR Code and ID Card 2D Barcode Reader
https://www.olx.com.pk/item/hp-ellitebook-8440pin-mint-condition-IDWeavc.html,"Rs 20,000",HP Ellitebook 8440pin mint condition
https://www.olx.com.pk/item/web-design-modern-minimalist-and-stylish-IDWeaiB.html,"Rs 8,000","Web design - modern, minimalist and stylish"
https://www.olx.com.pk/item/creative-website-design-web-development-seo-service-IDWeage.html,"Rs 8,000","Creative Website Design, Web Development, & SEO Service"
https://www.olx.com.pk/item/high-quality-cost-effective-web-design-website-development-IDWeabI.html,"Rs 8,000",High Quality Cost Effective Web Design & Website Development
https://www.olx.com.pk/item/dell-e6420-IDWeaFH.html,"Rs 18,500",Dell E6420
https://www.olx.com.pk/item/digital-quality-rfid-cards-IDWeaBE.html,Rs 120,Digital Quality RFID Cards
https://www.olx.com.pk/item/gaming-pc-intelr-coretm2-duo-cpu-e7400-2-8ghz-IDWeakx.html,"Rs 9,000",Gaming Pc Intel(R) Core(TM)2 Duo CPU E7400 2.8GHz
https://www.olx.com.pk/item/samsung-usb-flash-drive-3-0-IDW9LHN.html,Rs 750,Samsung usb flash drive 3.0
https://www.olx.com.pk/item/pabx-system-for-offices-hospitals-banks-offices-IDW4OM5.html,"Rs 1,234","Pabx System For Offices Hospitals, Banks ,offices"
https://www.olx.com.pk/item/cisco-catalyst-c2950g-48-ei-48x-10-100tx-ports-2x-gbic-slots-IDW5Pm8.html,"Rs 2,500","Cisco Catalyst C2950G-48-EI - 48x 10/100TX Ports, 2x GBIC Slots"
https://www.olx.com.pk/item/jazz-50gb-internet-500-ma-lagwaye-zong-telenor-4g-wingle-mifi-cloud-IDWe1pR.html,Rs 500,"Jazz 50GB Internet 500 ma lagwaye_ Zong,Telenor 4G wingle & MiFi Cloud"
https://www.olx.com.pk/item/dell-venue-10-5050-android-detachable-IDW0NPP.html,"Rs 16,000",Dell venue 10-5050 android detachable
https://www.olx.com.pk/item/acer-laptop-good-condition-IDWeLcH.html,"Rs 18,999",Acer laptop good condition
https://www.olx.com.pk/item/hp-wireless-keyboard-and-mouse-pair-new-IDTnq3W.html,"Rs 4,500",Hp wireless keyboard and mouse pair new
https://www.olx.com.pk/item/hp-elitepad-900-deal-3-IDTXdOw.html,"Rs 35,000",Hp elitepad 900 deal 3
https://www.olx.com.pk/item/nursing-calling-system-IDW4NOZ.html,"Rs 25,000",Nursing Calling System
https://www.olx.com.pk/item/hp-elitepad-900-package-deal-2-IDTXdCZ.html,"Rs 26,000",Hp elitepad 900 package deal 2
https://www.olx.com.pk/item/apple-imac-core-i3-IDUKmb3.html,"Rs 47,000",Apple iMac Core i3
https://www.olx.com.pk/item/asus-radeon-hd-2400-pro-IDWazgj.html,Rs 300,Asus radeon hd 2400 pro
https://www.olx.com.pk/item/brand-new-taotronics-bluetooth-receiver-tt-br05-IDUxL96.html,"Rs 1,599",Brand New TaoTronics Bluetooth Receiver TT-BR05
https://www.olx.com.pk/item/apple-macbook-air-IDWeFX7.html,"Rs 1,32,000",Apple MacBook Air
https://www.olx.com.pk/item/display-to-dvi-and-vga-cables-IDTQ163.html,Rs 400,Display to dvi and vga cables
https://www.olx.com.pk/item/alcatel-lucent-os6250-8m-capability-chipset-capacity-10-8-gbps-full-IDW9PvE.html,"Rs 7,000",ALCATEL-LUCENT OS6250-8M //capability Chipset capacity: 10.8 Gbps full
https://www.olx.com.pk/item/dell-10g-module-0yy741-10gb-stacking-module-powerconnect-6248-switch-IDWabK4.html,"Rs 5,000",Dell 10G module 0YY741 10Gb Stacking Module PowerConnect 6248 Switch
https://www.olx.com.pk/item/hp-elite-1011x2-hybrid-laptop-IDUyLIl.html,"Rs 37,000",Hp elite 1011x2 hybrid laptop
https://www.olx.com.pk/item/lenovo-flex-3-x360-convertible-touch-IDW4hsH.html,"Rs 21,000",Lenovo flex 3 x360 convertible touch
https://www.olx.com.pk/item/intel-xeon-x5570-slbf3-lga-1366-2-93-ghz-6-4-gt-s-quad-core-processor-IDW2krb.html,"Rs 1,400",Intel Xeon X5570 SLBF3 LGA 1366 2.93 GHz 6.4 GT/s Quad-Core Processor
https://www.olx.com.pk/item/core-i7-5th-generation-hp-elitebook-820-g1-IDW2N0w.html,"Rs 35,000",Core-i7 (5th Generation) | HP Elitebook 820 G1
https://www.olx.com.pk/item/dell-7537-core-i7-gaming-laptop-IDWeQ4s.html,"Rs 47,000",DELL 7537 Core i7 Gaming LAPTOP
https://www.olx.com.pk/item/dell-sas-raid-6-ir-controller-card-ucs-61-with-cable-IDUVGRb.html,"Rs 2,000",Dell SAS Raid 6 iR Controller Card UCS-61 with cable
https://www.olx.com.pk/item/2gb-and-2gb-1333-mhz-ram-IDW8h26.html,"Rs 1,600",2gb and 2gb 1333 mhz ram
https://www.olx.com.pk/item/dell-precision-t5400-3-0-dual-processors-24mb-cache-IDUZejb.html,"Rs 16,000",Dell precision T5400 3.0 dual processors 24mb cache
https://www.olx.com.pk/item/ibm-pc-with-trolly-full-accessories-IDWas7s.html,"Rs 6,500",IBM pc with trolly full accessories
https://www.olx.com.pk/item/intel-i5-6th-gen-skylake-IDW2N50.html,"Rs 45,000",Intel i5 6th gen skylake
https://www.olx.com.pk/item/imported-8-in-1-computer-table-IDUD8WR.html,"Rs 5,500",Imported 8 in 1 computer table
https://www.olx.com.pk/item/macbook-pro-15-inch-core-i7-late-2011-IDWaiCi.html,"Rs 60,000",Macbook pro 15 inch Core i7 late 2011
https://www.olx.com.pk/item/hp-pavilion-15-n245se-core-i7-4th-generation-IDUYQRk.html,"Rs 62,000",HP Pavilion 15.n245se core i7 4th generation.
https://www.olx.com.pk/item/evga-gtx-980-ti-6gb-flawless-condition-slightly-used-IDUZeeQ.html,"Rs 50,000",Evga gtx 980 ti 6gb flawless condition slightly used
https://www.olx.com.pk/item/laptop-ram-ddr3-1gb-made-by-samsung-IDWcw5y.html,"Rs 1,000",Laptop ram DDR3 1GB made by Samsung
https://www.olx.com.pk/item/digital-thermometer-50c-to-300c-IDWePnn.html,"Rs 1,400",Digital Thermometer -50C to +300C
https://www.olx.com.pk/item/kompo-vision-led-dot-matrix-display-30inch-IDWcbsi.html,"Rs 8,000",Kompo vision Led dot matrix display 30inch
https://www.olx.com.pk/item/lenovo-thinkpad-t400-IDWePyk.html,"Rs 9,500",Lenovo Thinkpad T400
https://www.olx.com.pk/item/hp-elitebook-8570p-IDW8h3x.html,"Rs 23,000",Hp elitebook 8570p
https://www.olx.com.pk/item/dell-p4-with-17-inches-black-view-sonic-lcd-IDWct90.html,"Rs 4,000",Dell p4 with 17 inches black view sonic lcd
https://www.olx.com.pk/item/dell-optiplex-gx-380-quad-core-4-gb-ram-IDW9Rb6.html,"Rs 5,300",Dell optiplex gx 380 Quad core 4 gb ram
https://www.olx.com.pk/item/zong-4g-lte-high-speed-with-discount-and-delivery-IDWd28Q.html,"Rs 2,480",Zong 4g lte high speed with discount and delivery
https://www.olx.com.pk/item/hp-core-i5-IDWdMiv.html,"Rs 49,000",Hp core i5
https://www.olx.com.pk/item/laptop-dell-core-i3-IDUJnRk.html,"Rs 16,000",Laptop Dell Core I3
https://www.olx.com.pk/item/hp-elitepad-package-deal-4-IDTXe4b.html,"Rs 25,000",Hp elitepad package deal 4
https://www.olx.com.pk/item/biomatric-zkt-attandance-machine-u-face-800-original-IDW4NMv.html,"Rs 36,000",Biomatric ZKT Attandance machine (u face 800) Original
https://www.olx.com.pk/item/extreme-gaming-rendering-and-3d-8gb-ram-24mb-cache-octa-core-IDW53ig.html,"Rs 12,500",Extreme /Gaming/Rendering/and 3D/8gb ram//24MB Cache/Octa-Core
https://www.olx.com.pk/item/hp-e8400-pro-tower-ddr3-system-with-full-pc-set-with-woofer-IDWc8hk.html,"Rs 15,400",Hp E8400 Pro Tower Ddr3 System With Full Pc Set with Woofer
https://www.olx.com.pk/item/wifi-router-IDWa8OT.html,Rs 700,WiFi router
https://www.olx.com.pk/item/projector-with-screen-for-your-office-school-college-academy-home-IDUS1Ih.html,"Rs 24,000",Projector with Screen for your office school college academy home
https://www.olx.com.pk/item/dell-workstation-m6400-17-3-2-8c2d-6ddr3-250hdd-genuine-bag-IDW4AzP.html,"Rs 19,500","Dell workstation m6400 17.3"" 2.8c2d 6ddr3 250hdd genuine bag"
https://www.olx.com.pk/item/telenor-4g-wingle-permanet-unlocked-in-bulk-piece-IDW9nse.html,"Rs 1,800",Telenor 4G Wingle Permanet unlocked in Bulk piece
https://www.olx.com.pk/item/macbook-pro-core2duo-a1278-IDUGmxG.html,"Rs 39,000",MacBook Pro Core2Duo A1278
https://www.olx.com.pk/item/acer-aspire-f5-573g-ci7-6500u-graphics-940mx-4gb-card-gaming-8gb-ram-IDWeP7v.html,"Rs 55,000",Acer aspire f5-573g ci7-6500u graphics 940mx 4gb card gaming 8gb ram
https://www.olx.com.pk/item/ati-radeon-ddr3-2gb-3d-graphics-card-IDUZqlj.html,"Rs 4,000",ATI Radeon DDR3 2GB 3D Graphics Card
https://www.olx.com.pk/item/samsung-ativ-one-5-condition-9-10-IDW90BN.html,"Rs 1,20,000",Samsung Ativ One 5 Condition 9/10
https://www.olx.com.pk/item/hp-lp-2065-lcd-21-inch-IDWe9qU.html,"Rs 4,000",HP LP-2065 LCD 21 inch
https://www.olx.com.pk/item/a-core-2-due-computer-IDWe9pB.html,"Rs 14,000",A core 2 due computer
https://www.olx.com.pk/item/lenovo-all-in-1-pc-intel-atom-quad-core-320-gb-pos-IDW9MIO.html,"Rs 12,000","Lenovo (All In 1) Pc . Intel Atom Quad-core, 320-GB (PoS)"
https://www.olx.com.pk/item/internet-security-intel-mcafee-IDWe9px.html,"Rs 3,300",Internet Security Intel McAfee
https://www.olx.com.pk/item/new-box-pack-zong-4g-wifi-with-6-month-bundle-390gb-free-data-IDWe9kH.html,"Rs 12,800",New box pack zong 4g wifi with 6 month bundle 390gb free data
https://www.olx.com.pk/item/electronic-weighbridge-scales-IDWe9lc.html,"Rs 4,00,000",Electronic weighbridge scales
https://www.olx.com.pk/item/witribe-pakistan-unlimited-pakages-0-3-1-6-4-76-37-9-2-IDWe9fy.html,Rs 950,Witribe Pakistan Unlimited Pakages = 0 3 1 6 4 76 37 9 2
https://www.olx.com.pk/item/zong-for-g-new-4g-daba-pack-device-free-delivery-lhr-0-316-47-63-7-9-2-IDWe92f.html,"Rs 2,480",ZONG for G New 4G Daba Pack Device FREE DELIVERY LHR 0 316 47 63 7 9 2
https://www.olx.com.pk/item/dell-core-i3-2nd-generation-IDWe9f6.html,"Rs 15,000",Dell core i3 2nd generation
https://www.olx.com.pk/item/lag-gaiiiii-offer-ab-zong-4g-mifi-or-bolt-free-delivery-k-sath-IDWe8VZ.html,"Rs 2,680",Lag GAIIIII Offer AB Zong 4G MIFI or BOLT + Free Delivery k sath
https://www.olx.com.pk/item/color-monitor-for-the-interested-people-IDWe99x.html,"Rs 1,000",Color monitor for the interested people
https://www.olx.com.pk/item/dell-laititude-core-i7-4gen-IDWe98M.html,"Rs 33,000",Dell Laititude Core i7 4Gen
https://www.olx.com.pk/item/macbook-pro-v-good-condition-IDWe8cB.html,"Rs 45,000",Macbook pro v good condition
https://www.olx.com.pk/item/epson-stylus-t60-mug-printing-heater-IDWe8af.html,"Rs 25,000",Epson Stylus T60 * Mug Printing Heater
https://www.olx.com.pk/item/fourth-generation-pc-1080p-led-IDWeIr6.html,"Rs 27,000",Fourth Generation Pc + 1080p Led
https://www.olx.com.pk/item/laptop-corei5-IDWelTh.html,"Rs 21,500",Laptop Corei5
https://www.olx.com.pk/item/intel-tower-pc-core-i3-IDWeOwy.html,"Rs 20,000",Intel tower pc core i3
https://www.olx.com.pk/item/lenovo-think-pad-x201-IDWcTGP.html,"Rs 13,000",Lenovo think pad x201
https://www.olx.com.pk/item/cisco-ws-c3750-48-ts-s-switch-IDTORfd.html,"Rs 14,000",Cisco WS-C3750-48 TS-S switch
https://www.olx.com.pk/item/cisco-ws-c2940-8tt-s-IDUbIPh.html,"Rs 2,600",Cisco WS-C2940-8TT-S
https://www.olx.com.pk/item/cisco-pix-501-firewall-IDUbJIB.html,"Rs 2,500",Cisco PIX-501 Firewall
https://www.olx.com.pk/item/xeon-intel-cpu-hp-workstation-xw6200-g210-512gb-graphic-card-IDWdb5G.html,"Rs 4,499",XEON intel CPU (hp workstation xw6200) + G210 512Gb Graphic Card
https://www.olx.com.pk/item/core-2-do-lenovo-pc-IDW8WYZ.html,"Rs 12,000",Core 2 do lenovo pc
https://www.olx.com.pk/item/laptop-e-table-IDWeOIx.html,"Rs 1,599",Laptop E Table
https://www.olx.com.pk/item/hp-compaq-pro-6305-sff-cpu-with-1-5-tb-hdd-and-radeon-r7-240-2gb-card-IDWeOJx.html,"Rs 21,500",HP Compaq Pro 6305 SFF CPU with 1.5 TB HDD and Radeon R7 240 2GB Card
https://www.olx.com.pk/item/zong-4g-wifi-internet-device-IDWeOJV.html,"Rs 3,000",Zong 4G wifi Internet device
https://www.olx.com.pk/item/cisco-ws-c3750-48-ps-s-switch-IDTORjn.html,"Rs 15,000",Cisco WS-C3750-48 PS-S switch
https://www.olx.com.pk/item/dell-latitude-6350-core-i7-3rd-gen-8-gb-ram-256-ssd-IDW7IcU.html,"Rs 35,000",Dell Latitude 6350 Core i7 3rd Gen 8 GB RAM 256 SSD
https://www.olx.com.pk/item/cheep-long-range-gsm-internet-device-antenna-IDUz0v9.html,"Rs 1,800",Cheep long range gsm internet device antenna
https://www.olx.com.pk/item/core-2-duo-computer-in-very-good-condition-with-tower-cpu-IDWahCU.html,"Rs 13,500",Core 2 duo computer in very good condition with tower CPU
https://www.olx.com.pk/item/laptops-from-7999-core2duo-core-i3-core-i5-core-i7-IDUSuyl.html,"Rs 7,999","Laptops From 7999/- Core2Duo, Core i3, Core i5, Core i7"
https://www.olx.com.pk/item/10-20-amp-charge-controller-4-street-light-IDTxezP.html,"Rs 3,200",10/20 Amp Charge Controller 4 Street Light
https://www.olx.com.pk/item/uk-plug-to-c19-iec-power-cable-IDU8Wmh.html,Rs 600,UK Plug to C19 IEC Power Cable
https://www.olx.com.pk/item/hp-250-g4-laptop-IDWdcd0.html,"Rs 21,000",Hp 250 g4 laptop
https://www.olx.com.pk/item/touch-screen-hp-laptop-elite-book-2gb-ram-80-hard-IDWbpv8.html,"Rs 9,500","Touch screen Hp laptop elite book 2Gb RAM ,80 HARD"
https://www.olx.com.pk/item/canon-mp600-all-in-one-koi-masla-nhi-hai-read-full-ad-IDW8R51.html,"Rs 13,000",Canon mp600 All in one koi masla nhi hai read full ad
https://www.olx.com.pk/item/laptop-hp-elitebook-8440p-IDULMMz.html,"Rs 15,000",Laptop HP Elitebook 8440p
https://www.olx.com.pk/item/asus-atom-dual-core-gaming-laptop-in-cheap-low-price-IDW7HVo.html,"Rs 12,000",Asus Atom Dual Core Gaming Laptop in cheap / low Price
https://www.olx.com.pk/item/gaming-systems-intel-4th-gen-gtx-650-2-gb-ddr5-4gb-1600mhz-ram-IDUOHA7.html,"Rs 20,000",Gaming Systems Intel 4th Gen/ Gtx 650 2 GB DDR5/ 4GB 1600MHz Ram
https://www.olx.com.pk/item/ati-radeon-hd-6570graphic-card-2gb-IDURlwY.html,"Rs 4,000",Ati Radeon Hd 6570(Graphic card) 2Gb
https://www.olx.com.pk/item/epson-dx3800-all-in-one-read-full-ad-IDWdcW6.html,"Rs 5,000",Epson DX3800 All In One read full ad
https://www.olx.com.pk/item/dell-complete-system-core2duo-IDWdKfc.html,"Rs 6,300",Dell complete system core2duo
https://www.olx.com.pk/item/dell-n5110-i5-brought-from-germany-IDWeNqF.html,"Rs 24,000",Dell N5110 i5 Brought from Germany
https://www.olx.com.pk/item/panasonic-tough-book-cf-29-IDWeNoK.html,"Rs 12,000",Panasonic tough book cf-29
https://www.olx.com.pk/item/hp-usb-brand-new-IDUQsym.html,Rs 700,Hp usb (Brand New)
https://www.olx.com.pk/item/120mm-led-computer-case-fan-IDW6fA5.html,Rs 750,120mm LED Computer Case Fan
https://www.olx.com.pk/item/portable-exhaust-vacuum-air-cooler-radiator-fan-for-laptop-notebooks-IDUDrSU.html,"Rs 1,999",Portable Exhaust Vacuum Air Cooler Radiator Fan for Laptop/Notebooks
https://www.olx.com.pk/item/ubnt-sector-antenna-rocket-m2-loco-m2-IDWexgw.html,"Rs 18,000","Ubnt sector antenna, rocket m2 & Loco m2"
https://www.olx.com.pk/item/mini-usb-wifi-wireless-adapter-802-11n-g-b-wifi-dongle-with-antena-IDUTtEP.html,Rs 750,Mini USB WiFi Wireless Adapter 802.11n/g/b WiFi Dongle with Antena
https://www.olx.com.pk/item/tp150mbps-wireless-n-nano-usb-adapter-IDW5e9L.html,"Rs 1,500",TP150Mbps Wireless N Nano USB Adapter
https://www.olx.com.pk/item/pc-xw8400-workstation-i-use-this-pc-for-games-pc-condition-is-good-IDWd1bw.html,"Rs 8,300",Pc xw8400 workstation i use this pc for games pc condition is good
https://www.olx.com.pk/item/computer-laptop-keyboard-usb-mini-vacuum-cleaner-IDUTvln.html,Rs 650,Computer Laptop Keyboard USB Mini Vacuum Cleaner
https://www.olx.com.pk/item/lenovo-mini-desktop-19-volt-adaptor-pc-limited-stock-available-IDW7RRH.html,"Rs 5,000",Lenovo Mini Desktop 19 Volt Adaptor Pc Limited Stock Available
https://www.olx.com.pk/item/razer-mouse-pad-mat-goliathus-mantis-xxl-IDW5Xt9.html,"Rs 2,000",Razer Mouse Pad Mat Goliathus Mantis XXL
https://www.olx.com.pk/item/3pin-to-molex-connector-for-pc-case-fans-IDUTtDq.html,Rs 70,3pin to Molex Connector for PC Case Fans
https://www.olx.com.pk/item/usb-5v-5050-rgb-led-flexible-strip-light-kit-for-tv-pc-laptop-usb-24k-IDW6fkw.html,"Rs 1,000",USB 5V 5050 RGB LED Flexible Strip Light Kit for TV PC Laptop +USB 24K
https://www.olx.com.pk/item/dell-latitude-e6220-ultrabook-IDWc9Rj.html,"Rs 19,000",Dell Latitude E6220 ultrabook
https://www.olx.com.pk/item/lenovo-m30-70-notebook-IDWe7m5.html,"Rs 21,000",Lenovo M30-70 Notebook
https://www.olx.com.pk/item/laptop-gatewway-IDWe79q.html,"Rs 12,000",Laptop Gatewway
https://www.olx.com.pk/item/4g-myfi-device-used-any-network-sim-IDWeNIU.html,"Rs 2,500",4g myfi device used any network sim
https://www.olx.com.pk/item/multimedia-keyboard-IDWe7st.html,Rs 350,Multimedia keyboard
https://www.olx.com.pk/item/laptop-bag-IDWe77F.html,Rs 600,Laptop bag
https://www.olx.com.pk/item/desktop-with-lcd-accessories-IDWe7io.html,"Rs 13,000",Desktop With LCD & Accessories
https://www.olx.com.pk/item/lenovo-ibm-think-pad-t-60p-IDWbwjZ.html,"Rs 9,000",Lenovo Ibm Think Pad T 60p
https://www.olx.com.pk/item/lenovo-ibm-think-pad-t60p-IDWbEjj.html,"Rs 9,000",Lenovo Ibm Think Pad T60p
https://www.olx.com.pk/item/hp-core-i-7-4-gb-ram-250-gb-hdd-IDWcMG3.html,"Rs 15,500",Hp Core i 7 4 GB Ram 250 GB HDD
https://www.olx.com.pk/item/r7-370-2gb-256bit-dx-12-graphics-card-IDWb0IY.html,"Rs 13,000",R7 370 2GB 256bit DX 12 graphics card
https://www.olx.com.pk/item/toshiba-satellite-pro-core-i7-IDW39EQ.html,"Rs 31,000",Toshiba satellite pro core-i7
https://www.olx.com.pk/item/hp-elitedesk-800-g2-tower-i7-6700-4-0-ghz-ram-4gb-ddr4-hdd-1000-gb-IDUTIB4.html,"Rs 50,000",HP EliteDesk 800 G2 Tower i7 6700 / 4.0 GHz RAM 4GB ddr4 HDD 1000 Gb
https://www.olx.com.pk/item/hp-workstation-8570w-fhd-display-qm-core-i7-2gb-card-500gb-IDUYCaX.html,"Rs 32,500",Hp Workstation 8570w | FHD Display | QM CORE i7 | 2GB card | 500gb |
https://www.olx.com.pk/item/new-lenovo-thinkpad-onelink-pro-dock-for-yoga-carbon-and-e-series-IDWcFL5.html,"Rs 5,500","| NEW Lenovo ThinkPad OneLink Pro Dock| For Yoga, Carbon and E series|"
https://www.olx.com.pk/item/dell-latitude-e6420-core-i5-2nd-genration-IDWbijj.html,"Rs 16,000","Dell latitude E6420 Core i5, 2nd Genration"
https://www.olx.com.pk/item/gigabyte-r9-280x-3gb-graphics-card-IDW8PVm.html,"Rs 17,000",Gigabyte r9 280x 3gb graphics card
https://www.olx.com.pk/item/mechanical-feel-rgb-feel-gaming-keyboard-IDW2sj2.html,"Rs 1,600",Mechanical feel rgb feel gaming keyboard
https://www.olx.com.pk/item/hp-laserjet-pro-400-m401a-network-heavy-duty-latest-printer-IDUIk2y.html,"Rs 18,000",HP LaserJet Pro 400 M401a (Network Heavy Duty Latest Printer)
https://www.olx.com.pk/item/motherboard-maximus-vii-ranger-IDWd9DR.html,"Rs 24,300",Motherboard Maximus Vii Ranger
https://www.olx.com.pk/item/core-i5-4th-generation-6m-cache-american-gigabyte-high-end-pc-IDUIkpV.html,"Rs 35,000",Core i5 4th Generation 6M Cache American Gigabyte High End PC
https://www.olx.com.pk/item/lg-led-screen-hy-i3-500-gb-laptop-read-ad-first-chat-msg-me-IDW0HHM.html,"Rs 11,000",LG Led Screen hy I3 500 Gb Laptop read ad first. chat msg me
https://www.olx.com.pk/item/core-i5-4th-generation-latest-gaming-pc-IDUfxM5.html,"Rs 40,000",Core i5 4th Generation Latest Gaming PC
https://www.olx.com.pk/item/corsair-vx450-power-supply-psu-IDW8PYV.html,"Rs 2,500",Corsair vx450 power supply (psu)
https://www.olx.com.pk/item/huawei-wifi-unlocking-IDWe6xs.html,Rs 500,Huawei wifi unlocking
https://www.olx.com.pk/item/nvidia-quadro-2000-IDUYPfz.html,"Rs 4,000",NVIDIA Quadro 2000
https://www.olx.com.pk/item/ati-radeon-hd-5450-1gb-64-bit-ddr3-graphics-card-IDUToPl.html,"Rs 3,000",ATI Radeon™ HD 5450 1GB 64-Bit DDR3 Graphics Card
https://www.olx.com.pk/item/samsung-model-s27a550h-27-led-monitor-display-full-hd-1080p-hdmi-IDW2yZn.html,"Rs 15,000","Samsung Model S27A550H 27"" LED Monitor Display Full HD 1080P HDMI"
https://www.olx.com.pk/item/inno-3d-gtx-960-IDW8ijV.html,"Rs 19,000",Inno 3d gtx 960
https://www.olx.com.pk/item/barcode-scanner-black-copper-bc8802-IDW9PWa.html,"Rs 3,000",Barcode Scanner Black Copper BC8802
https://www.olx.com.pk/item/macbook-pro-2013-retina-display-cori7-16-gb-ram-512ssd-flash-IDWdxHx.html,"Rs 1,29,500",Macbook Pro 2013 Retina Display Cori7 16 gb ram 512ssd Flash
https://www.olx.com.pk/item/hp-sleekbook-15-for-sell-with-charger-n-bag-IDWc9on.html,"Rs 20,000",Hp sleekbook 15 for sell with charger n bag
https://www.olx.com.pk/item/macbook-core-2-dual-120gb-IDWe5Xf.html,"Rs 17,000",MacBook core 2 dual 120gb
https://www.olx.com.pk/item/final-year-projectsorting-of-items-IDWcWIW.html,"Rs 35,000",Final Year Project(sorting of Items)
https://www.olx.com.pk/item/redsail-rs1360c-contour-cutting-machine-48-inches-IDWaPH3.html,"Rs 80,000",Redsail rs1360c Contour Cutting machine 48 inches
https://www.olx.com.pk/item/laptop-selling-IDWdQ3J.html,"Rs 25,000",Laptop selling
https://www.olx.com.pk/item/dell-core-i5-third-genration-IDWeMBa.html,"Rs 20,000",Dell Core i5 third genration
https://www.olx.com.pk/item/5-in-1-combo-heat-transfer-press-for-mug-cap-plate-t-shirt-machine-IDWb8d3.html,"Rs 23,000",5 in 1 Combo heat transfer/press for mug cap plate T-shirt machine
https://www.olx.com.pk/item/redsail-high-quality-large-formet-counter-cutting-plotter-rs720c-IDUVx3z.html,"Rs 37,000",Redsail High quality large formet Counter Cutting Plotter RS720C
https://www.olx.com.pk/item/hp-laserjet-p1505-IDW6UV9.html,"Rs 5,000",HP LaserJet P1505
